GraphID,riskBasedDefence,defenceInDepth,behavioralDefender,minCut,betweennessCentralityWithInDegreeNodes,betweennessCentralityWithAdjacentNodes,betweennessCentralityWithMarkovBlanket,betweennessCentralityWithMinCut,harmonicCentralityWithInDegreeNodes,harmonicCentralityWithAdjacentNodes,harmonicCentralityWithMarkovBlanket,harmonicCentralityWithMinCut,degreeCentralityWithInDegreeNodes,degreeCentralityWithAdjacentNodes,degreeCentralityWithMarkovBlanket,degreeCentralityWithMinCut,katzCentralityWithInDegreeNodes,katzCentralityWithAdjacentNodes,katzCentralityWithMarkovBlanket,katzCentralityWithMinCut,TRCentralityWithInDegreeNodes,TRCentralityWithAdjacentNodes,TRCentralityWithMinCut,PRCentralityWithInDegreeNodes,PRCentralityWithAdjacentNodes,PRCentralityWithMarkovBlanket,PRCentralityWithMinCut
graph631,7.344528729323918,7.344528729323918,7.344528729323918,23.610026620291265,32.841933354962244,17.674646378559217,13.469488762370089,25.090257833873302,33.83950701783674,19.067111052723543,14.35773865344242,25.61576169233854,33.28504763447171,18.69034709566498,13.96419466752632,24.52768140634918,33.526921544580226,19.428060960438994,14.68994440524336,25.198929177642622,33.54619430442626,19.431669240193546,25.24475818763023,30.839563641446755,18.32388486838446,14.085800023149181,23.279337740622065
graph873,13.312210024981017,13.312210024981017,13.312210024981017,38.550362532980365,59.07012702201433,54.16255598444002,43.62049627467518,33.53888256857242,58.22368069496232,53.282032975003425,45.05749769188886,35.208460255752385,62.72904711536206,58.36316516072966,42.49461915897062,37.581865721915406,60.18173208799128,54.615959599171326,41.34152152986634,40.847747229534434,60.98524369246088,55.35250845985315,41.45244126756699,54.00650223560004,53.64842661251019,41.84232364983709,33.51956646937938
graph630,4.643031259577219,4.643031259577219,4.643031259577219,16.38029126751144,23.70333841974658,13.228790259781556,11.292366513432153,14.5607175360624,24.694204455851178,13.153990308027455,10.902706150499544,17.341806729066302,24.532788034660165,13.128585764395762,10.983845551517621,16.317222822980188,24.70039330512148,13.25752461322492,11.016089061561692,17.382522327108276,24.669961327512347,13.230057040402041,17.404961968071564,22.513868325240686,12.434997490561782,10.252697388550862,16.67675948904775
graph872,4.310858635730024,4.310858635730024,4.310858635730011,10.477025540379842,18.332879455451177,11.575244313574547,8.389615380154607,10.00258521286167,17.55996772127871,11.015322660980367,7.974981565540667,10.772521169046799,17.49356400415405,11.068716079336067,7.985773423833498,10.034860242172131,17.63284914797902,11.118926769206297,8.033372008749659,10.795259964872592,17.612220247470134,11.102326848482189,10.812222867194173,17.500980892593457,11.047564197648752,8.09106328284967,11.027453557776496
graph871,12.090973434880146,12.090973434880146,12.090973434880157,22.8310055293963,42.380762198481,29.572361393297577,23.470437321494394,21.340739859371947,43.03074456782793,30.582097086305893,24.615714330475296,22.20303581092315,45.10208293695306,31.674203678320556,25.299868206843495,22.43988370035881,42.40187102739972,30.794870339156315,24.643651069393297,22.218334389386037,42.326399628755865,30.735483765284254,22.248699630095675,37.09408751870643,27.112149504442762,23.32612880008903,23.16485007612432
graph870,10.68442938207919,10.68442938207919,10.684429382079228,41.863240327094864,69.2198626179444,51.255709508255634,36.65080863288304,43.9471766535131,62.64175624329521,45.441127417984674,31.59110799719033,39.35122895273934,68.17031183412796,49.82509438450928,35.1654255031243,41.42193791100705,63.96449068804171,46.37287860422983,32.31950410029315,39.64558765862168,63.82090950623122,46.251529554848894,39.59083953888701,66.09861685892784,48.579043952213766,34.2382195631093,43.16182559529843
graph629,6.954345527402643,6.954345527402643,6.954345527402643,25.463862435320415,43.121887821089146,23.317719696211704,18.311797609668208,30.787341114722405,41.29518332784736,22.16381062882436,17.413296784033953,28.84691508825069,39.930911720679156,21.527283078591363,16.93157741219728,27.301807286332604,40.38741652240363,21.734765679479747,17.299238720810337,27.90790806727615,40.42563485360062,21.747230607752964,27.973037340132883,34.03245240035889,19.041441640803118,15.168494835955917,22.680838223744356
graph628,10.902069082456022,10.902069082456022,10.902069082456126,35.37416527279663,49.62849792565584,32.63899893094204,24.025885766314385,40.961547813004366,48.20020303386831,31.088447222816296,22.84935482918396,40.04923534745479,45.007337734243556,28.712310319935696,20.821707790559632,36.542501048865425,46.479625751639794,30.079733393819257,21.978121686273802,37.56658320872043,46.522780635708,30.103486750325605,37.634520935366105,37.87704523317167,25.164297712478227,19.220877412932946,34.15631716626339
graph627,14.411383174096057,14.411383174096057,14.411383174096088,44.49893841616973,72.47446878375645,49.102124867196586,40.654408807747856,45.470669223251896,70.84010166759757,43.75238613807729,37.941977103511626,44.12725686383895,73.28078283719465,46.243442821813495,39.40998996126775,45.39495726673913,69.0528121622262,42.23512395345944,36.97052836125394,43.39543043885044,68.99052824823157,42.19767518354188,43.373371514943095,62.56798489790552,38.28801904574799,34.40164502654798,39.73392501627785
graph869,30.952144952289036,30.952144952289036,30.952144952289036,86.13874404050577,96.15187838467568,79.85688036911193,70.94337582664852,85.9757874703508,91.51413327503411,66.17203719017523,51.97419088963172,77.83791755574812,93.95099422289248,71.34952031398099,57.17183850067035,81.25591846147972,91.82922807927937,65.95521759280388,51.25223988686638,76.2374272453196,91.2768374844867,65.16504092569274,75.05633642836233,76.89618611440974,64.83181635862276,59.597223216318305,64.49987323186758
graph626,4.207580696561838,4.207580696561838,4.207580696561838,17.972404361019187,21.122654402882496,12.277609294310981,9.906330264613832,14.950247151131975,29.120160442505842,15.416952467174655,12.5462747028911,23.33598356823157,24.826949723611026,13.6114317607017,11.050639965400315,18.854916974181705,29.398064743760994,15.609533140757678,12.675590248674231,23.53475975140725,29.54391018192287,15.673999266653857,23.697722135709352,28.416590735890075,15.006110967655568,11.89742609611104,23.41932798054257
graph868,5.194242985019992,5.194242985019992,5.194242985019992,17.507683408774643,33.67646993289531,20.21915481674836,15.609267434795548,18.8541167191997,32.57212932263967,20.192952933635596,14.37979614060737,20.447668830870363,32.12858307757281,20.056444736065053,14.326850908241928,18.294673752208883,31.119870130877985,19.76608165573213,13.915815308896248,19.673596265515513,31.152152006365995,19.7728031989562,19.766500569222924,32.8953500316148,20.747069171498737,14.874395084991523,20.034943770211168
graph625,7.928589290891386,7.928589290891386,7.9285892908914555,28.055137682653765,47.81036159469585,32.41967312993622,24.2536605521244,26.81854275594094,44.97827354122748,29.744276257291713,21.076205119534723,26.405104883708653,47.22600957086678,31.658685776038258,22.74448702490033,26.908689602377645,45.33128591491127,30.228688749137376,21.434587066291403,26.486588857526282,45.14540927286936,30.078384585542977,26.410382084352058,44.416750236557334,28.84842776753172,21.17314748610948,28.472148755709732
graph867,27.572248002577904,27.572248002577904,27.572248002577904,48.63646335342831,79.20962570682681,65.25882425704985,53.504790173857806,47.05850990168053,67.83731259028325,52.99094163753143,43.01597178138554,47.891887470671016,76.79775319741678,60.81819197119028,48.151380854334725,48.71063067864301,65.96502941488454,51.45240861073038,41.80381810134961,47.67299979117681,66.62169787903171,52.07244950749047,47.563482885799026,76.4755557302837,63.14376801861125,48.350562583745685,47.73432966832232
graph624,10.34862174517173,10.34862174517173,10.34862174517173,28.18362255607802,48.55675991486949,30.9932686991749,26.25121058725876,27.23350032860553,47.70630908515359,30.24445992577999,25.12395997337035,26.645898442360387,49.011966831938636,31.130648408626797,26.088275354191833,26.94197154766319,49.32645867747692,31.523188611112822,26.095390515565036,27.24061388754308,49.267845855390675,31.48484183310492,27.23763786210792,51.66228514655409,33.92690745334672,28.28573953234967,27.073157304609623
graph866,5.285607651361555,5.285607651361555,5.285607651361555,15.900565175498372,30.858493562232063,17.980841326416027,12.867242520772027,13.973446543698087,31.738444529728493,17.86814226754097,12.399143977674665,17.370403083939078,31.134956952788556,17.703872587990602,12.427613301942067,15.78626807386664,31.60932647050214,17.803172215921865,12.380981515901093,17.35937014927732,31.62490091737322,17.804871130393934,17.441053706822863,33.89663610948019,19.965196827154656,14.266879515631237,17.174993258851355
graph623,39.34693402873653,39.34693402873653,39.3469340287365,64.77764638134319,81.74705450203004,77.52879441579644,74.11737514265721,53.29516874421134,94.74704520609245,82.9746072509,76.13606082005873,61.0728010051223,92.83349838921691,82.26361935787048,76.43813267355657,58.66006520863382,96.43263873992649,82.50272895360385,74.35471800610917,64.77774085978855,96.39072578563713,82.46783519089266,64.6062458878938,96.47170542990008,83.14387664292643,73.81138911919348,66.86948502170509
graph865,5.658210842703033,5.658210842703033,5.658210842703066,17.490619330427432,29.605493942145067,17.849396981124798,13.146938763372049,19.25930746306944,27.13287758658833,16.117067647808955,11.283242071154863,17.98782057477822,27.408049034272295,16.325932504921795,11.440904935976379,17.98942522547241,26.684551109814485,15.949275867313634,11.177987417774789,17.70565902223082,26.701599345808557,15.955833616234807,17.72519439367846,24.34626010425383,14.36792719463006,9.382563028856676,17.204599121521753
graph622,13.755365062940408,13.755365062940408,13.755365062940408,29.625385228945568,41.89820708159394,28.859124319531144,22.633631027476806,29.127933478656793,39.91135940158273,26.497902271695494,20.950783589445564,28.8058666885246,39.904178207852084,26.59472555617804,20.916816351861954,28.284808262909934,40.96743216513493,27.15012685973158,21.5679782586921,29.344648215831697,40.83713890283875,27.06685019585145,29.287148853876893,39.12260092905824,26.073376098064678,20.96480782509244,28.964235685403324
graph864,5.887970652299824,5.887970652299824,5.8879706522998365,14.703274521922744,19.86525701104796,12.197907301101147,9.537751594155539,14.251022111336933,21.727893669775995,12.904964707697742,10.179617685778313,15.44687548233391,21.837523423086104,13.035083280910895,10.293737817335689,15.281870314000518,21.894351992209554,13.17145907502059,10.35777874727366,15.276677718706527,21.927099021196526,13.184831202587457,15.304167649753467,21.82827774886634,12.544125012051055,10.040479594164594,16.568734838948743
graph621,5.373856492053991,5.373856492053991,5.373856492054065,19.39880340401404,26.392979345786934,15.81098508533316,12.275507630314364,16.73594883673122,31.548135062171927,17.315174944441495,13.399255614812771,21.37744972990002,30.15781903819162,16.37087455312078,12.793179064381514,20.185052644160066,31.573929817808015,17.668364883585824,13.576268072760932,21.378849007505316,31.56062882634888,17.653691053273434,21.40231467270389,29.427699297611497,16.10618079280116,12.674461057532104,21.77835892310311
graph863,16.90049356979885,16.90049356979885,16.900493569798872,35.20727758147707,59.55908762166124,41.896905318944036,37.00924312356674,33.80214348072869,60.474993698931975,43.61689234759766,38.236433858906004,37.05798177733447,60.56387436125996,41.75428546241167,36.56287318972615,35.19753249408627,58.50063844772916,43.11492990974243,37.63884089915238,36.41223979708083,58.3255724889166,43.02003255425989,36.388453124756175,43.8380746630162,32.97272957027765,29.063006397060732,31.710014460311076
graph620,19.926259708319925,19.926259708319925,19.926259708319858,52.34098935106272,74.51734332771436,56.10723823927525,44.08035309460908,50.66574115051397,71.08079570828014,51.04873193745305,35.651924749844106,45.93430769986956,75.73915923013368,53.66306307688235,37.71915120596604,48.54082954382417,73.27942804899702,52.800269245199985,38.20519542207442,48.31550096545062,73.01943288953248,52.64803025344609,48.25743204497617,74.6507859794489,53.736101630821,42.41767764380254,49.541054410040374
graph862,6.614790162405127,6.614790162405127,6.614790162405139,17.989738041095613,26.454449270229784,15.104775619322725,12.208285751873408,17.684774197729038,26.653081573445185,14.7873078775229,12.097451849928797,19.253543791705308,26.733181051961534,15.034362756476224,12.173323274519577,18.42878339663011,26.367832193546082,14.70979366486776,12.00648228086642,19.087465493847585,26.358166956839778,14.685916514571135,19.130267738868223,24.490959176181434,13.95023840701951,11.263558741245362,17.83660571138317
graph861,17.648602337113914,17.648602337113914,17.648602337113914,48.68648901183564,59.42964282503536,43.49723524889062,30.485920659885075,33.83653901982836,80.15160776336438,56.836580221494,43.234395634760844,42.934777195299354,78.115727395898,52.88057308962255,38.78124834411305,40.610827338779956,79.94172773184442,58.09554519466699,44.477835249554616,44.3348432781869,79.85602866126239,58.13250510005399,44.28865952220056,69.89838364776756,53.701561834239854,45.0926741445551,34.752578914138354
graph860,4.571472516041745,4.571472516041815,4.571472516041815,12.088034978237419,17.56606575797005,10.079986401533137,8.027202414225055,11.131762431432232,18.630000881791176,10.265890447357204,7.954010925949473,12.518278804217237,18.337153670932075,10.248351376804214,8.007981016075433,11.963181727840544,18.789853141585507,10.38634838472288,8.064959869944682,12.634219830832786,18.77234954052383,10.37292062946885,12.63896477661193,19.845824419431075,10.883535024877313,8.431436734793621,13.166996025106181
graph619,7.491272316165221,7.491272316165221,7.491272316165263,18.074314095192477,32.24346621053809,18.21016058542385,14.598488363551748,18.90747048770747,28.371901723930804,15.78937810091507,12.227104166919505,17.438129623752268,29.75303406701897,16.622483988534594,12.90812778958969,17.98855514418525,27.98638752039679,15.705711270911541,12.132418903943067,17.16346292849524,27.856828351184692,15.635580331063407,17.10439874178624,27.154933736140396,15.588228043256269,11.493919751547024,17.32757962392187
graph618,9.02525191485849,9.02525191485849,9.025251914858508,20.801044190418562,37.40628195628189,25.973202600034277,20.457949670563984,19.321128895787133,38.97294437671327,27.846149164200973,21.139620611689928,20.905840096273007,39.29792240318781,27.764465445374114,21.312391901382576,20.049962370618875,38.767528213886024,27.99424167259034,21.144323979578154,21.13463638922939,38.759913963676674,27.99338105727054,21.11936679365024,37.27936061322998,27.78362634959393,20.987552100277686,21.346883667968562
graph617,18.806365384936118,18.806365384936118,18.806365384936118,28.329981173006484,69.64724943744253,51.38858780764356,32.70883221849678,21.03461755458587,68.30443500901706,52.97976653818842,35.76862657957447,20.598804453119286,74.76855780722234,57.13232076014266,38.83605358996009,23.239246942660195,75.09127131017118,58.46200950419609,41.12902503151981,23.597606216063618,76.9172423475743,59.84859986286101,24.469228220261666,74.62461597679639,60.381478443782,53.44881825262816,29.80756315147854
graph859,38.60273391005924,38.60273391005924,38.60273391005919,46.25134381902079,38.025672312195766,37.591525440831,21.17055016742275,25.294780230209458,34.740320407112485,34.14872446345406,17.569003493112486,21.109999278774133,62.81898843777126,57.38830219063248,39.94318237572706,33.53645878262757,59.17077046202701,52.91522813663912,39.37588700362429,29.917355644598135,59.55944513679772,53.31004090708166,30.182990860262226,56.25621708068061,50.166600165365935,35.493452146029504,28.66850952287149
graph616,6.290839160851257,6.290839160851257,6.290839160851257,18.154642444911058,28.155282752444087,15.629652328022816,11.984847470030397,17.761559525647602,30.133615590443412,15.912485012278163,12.077184953247745,20.78723636712799,29.47936833891285,15.802746375046658,12.054529189377511,19.388786165612366,29.914509687593554,15.886306001451306,12.075297141950221,20.5586752404739,29.94376017675904,15.88523582914819,20.63246467278501,28.324801244961378,16.061247708238053,12.31791848107462,18.857356713563323
graph858,14.714617586320418,14.714617586320418,14.714617586320418,34.08599384075156,55.68611548181113,34.96408455622896,24.146322890016602,34.60743987722692,57.280750297061765,35.92030133734223,25.25937127395877,37.16607409551024,60.784385750504256,38.77833881411561,26.165829064903832,35.9533908393052,58.199286055498014,37.65480654898576,25.59864710992591,35.404046344250496,58.126984404744796,37.59126326085918,35.37801394564526,59.38073946443604,40.39203464364429,29.08089960111115,39.62239037708755
graph615,5.8764305805999655,5.8764305805999655,5.876430580599705,25.061894519686902,37.891931115315266,20.89829070996483,13.729650590945287,24.424306715099274,39.394101963858006,21.518347540575373,13.532721431140851,28.811330456014783,39.01707421753105,21.168266294964518,13.356935493733818,26.88523743571316,38.793104587325395,21.292666105777386,13.374802560448096,28.565102919115777,38.833421667767205,21.31927233370268,28.62077018919884,34.327795789683705,19.79668616616601,13.087799980445153,24.917085063296053
graph857,7.483108191139914,7.483108191139914,7.483108191139914,22.4949213850039,34.19644838249903,20.81599756724766,15.395284764157017,26.28797626286927,34.0000753438054,20.254401692605807,14.421045859074603,26.518470591072035,32.44936366835342,20.194411433400646,14.08176525344415,24.439991508521807,32.89628271689539,19.929502726707177,13.990915116470173,25.607797083829446,32.86290786700476,19.87655793689484,25.618770693289395,32.086570564516094,19.52008238545264,13.780306571557114,25.387340066454488
graph614,4.972792492416145,4.972792492416145,4.972792492416145,11.027242782729092,18.908901202510506,12.564187029604751,10.474200273492722,10.982132356017878,17.966535707620544,11.902158776660919,9.674981239519939,11.288963681743368,18.11212440686878,11.994072473281943,9.818297504604475,10.936954933271762,17.971479188826994,11.968353629912627,9.648427693404395,11.331408085705666,18.01823135502212,12.000586642645024,11.353185220183198,18.283359720459767,12.160879193548908,9.871194555697087,11.404337583093973
graph856,6.288539717385638,6.288539717385638,6.288539717385638,25.94895967696177,33.623554060701,20.03925776236633,12.489501586568814,24.480446747617215,39.25955646773999,23.155131168072305,15.531715572135951,28.121845753135556,37.84131160442632,22.665282521093307,14.737463076435064,26.649652685712805,39.85612799114726,23.82802543684701,16.071813774471167,28.110522218547533,39.91691168339139,23.84945543485928,28.207767031614285,37.50594287906993,23.3028464085313,15.77822313282248,26.652797310903864
graph613,9.183091748014848,9.183091748014848,9.183091748014926,18.500090711264367,27.465431326963262,19.51795548056804,15.12626703467544,17.225348984423363,29.5689700519428,20.487251629013805,15.279980312092517,20.116757034100864,28.52117856360468,20.04425230808356,15.039185494330676,18.70470306999776,29.471085840434164,20.868954309354184,15.408071296057557,19.92190425880177,29.53783811708457,20.90519501150358,19.993326031909174,26.1692138432227,19.653813507026396,14.299893666185465,17.211970459919122
graph855,33.512968029560376,33.512968029560376,33.512968029560355,50.25487034445313,50.7824836072037,23.522450465376235,16.084908423634193,46.983726987116434,93.22808933216237,75.90705980700548,60.179433607125056,77.05247717331096,96.3307676855438,78.52888276583026,65.62287349876222,79.03274891077476,96.95350975562755,73.64528780471034,58.265825910677705,80.17285172639926,96.92452424100946,73.80227110357806,80.13175481983075,82.91257282169154,72.01680327583125,64.8188294658767,69.25956301096964
graph612,3.9703559527142946,3.9703559527142946,3.970355952713795,18.39824074667821,24.125513398759566,13.507642525485346,10.867747539493362,16.42219124097059,25.280770240279782,13.867000019732496,11.268140764605329,19.168517205932833,24.95025689760285,13.75514129861934,11.065797766806345,18.156984130045203,25.38841229579693,13.98059727277772,11.362751258905867,19.390816602556686,25.403226545395245,13.990330889340418,19.42962317220842,23.494766637562556,12.90851673214917,10.440401415556178,18.420385715393518
graph854,31.92876016766158,31.92876016766158,31.92876016766157,45.49434935987433,51.61712357755248,53.29086835536167,40.639192941409455,38.15543102900863,53.71516630755416,53.70815461267643,38.03403249245327,41.19864437999102,70.35991017714377,62.01240642206314,47.172791509102595,45.66021765039129,68.52802371496476,61.209350161662634,45.73816145663297,46.64092272359442,68.5048974342767,61.245529375863185,46.65498069198548,66.27532832575477,59.426032570447504,43.34928142314023,45.05299570278593
graph611,11.846505298597874,11.846505298597874,11.846505298597885,23.392913743492493,46.91962660421979,37.75998843182625,24.024260492712095,20.749440108787788,48.1146056914171,38.30013964589858,24.37687033852681,22.44113696125516,46.93425304478685,37.35656242465893,23.721907658577692,21.340107219727333,49.25027776131235,39.44549643661928,25.277060107999784,23.157410653003982,49.200989465565115,39.41781488306018,23.152501178006062,56.94891160482539,45.50591683649525,32.0506248871992,28.473857521827707
graph853,6.905474779517284,6.905474779517284,6.905474779517316,21.618471332053158,31.772872865660375,18.678915441912693,13.314111281916702,18.017088420727593,34.99208318049505,20.8356383446063,14.305695295166354,21.434151529411324,34.606894406697194,20.47779003895703,14.221726820611815,20.45603538662752,35.496411463148526,21.467251230012064,14.833394305556352,21.895962657353593,35.523673190031225,21.49665447849509,21.943093362452725,32.122313990145976,19.779067155664737,13.473946648479304,20.76135292504392
graph610,10.267837395677816,10.267837395677816,10.267837395677477,35.91522121213406,56.092510979229374,32.79059752443659,25.2743957603271,30.44258372983146,57.93585551026721,33.878908692196426,25.514804941144366,37.307175900903,60.39559604532473,34.360954220358344,25.973086712571654,35.6629943911861,57.50064272823037,33.80998122747803,25.492657393845125,37.10277856222575,57.37437279583958,33.77182958089462,37.12540986930632,60.0123263021397,36.56024521563274,28.214612922170552,38.163830119393836
graph852,3.9260464728875824,3.9260464728875824,3.9260464728875824,22.54537606019348,34.75205964684646,16.371853097591867,11.256165380966118,25.62072824695799,32.10360908307513,14.904476320260546,9.812391443783335,23.916383472984258,32.884929984127645,15.381933161990919,10.326507389245258,24.10500021037857,31.215681504751423,14.516186440029117,9.484657340273998,23.145123748930587,31.28950384739133,14.542436758752459,23.237525079699342,27.44978634970872,13.298013498100225,8.715222277806188,19.723176834072174
graph851,4.922443708312016,4.922443708312016,4.922443708312016,15.153351260478672,26.322336484798868,18.88093881332175,13.207714542126922,13.973883446303919,26.78436231230289,19.768438258576307,13.356273093469307,16.293689519523863,25.979063521965777,18.963628454137055,13.000804842594002,14.682379168370193,26.633932214361987,20.081582781244645,13.644016514377972,16.483159700677437,26.58295629553139,20.11100410953538,16.521755009059007,25.27345812893666,19.748530763317447,13.349778915377206,15.811442415023677
graph850,7.652851521465403,7.652851521465403,7.65285152146543,27.174610079238487,37.64166451896293,18.517344557338117,14.90535418657506,28.805118782897193,42.12622946997718,19.481656370760632,15.798034408587123,29.935412433034543,41.80433482515184,19.297185105619942,15.515702007632214,29.73835196466772,38.63854037844724,17.87377271542541,14.014435121010596,27.67935947718769,38.82854857250386,17.883364655428778,27.801542675831353,33.63727149486612,16.324832420902837,12.52225787284256,23.777298373544646
graph609,4.669679258895643,4.669679258895643,4.669679258895643,13.316962396292364,20.226831715833672,12.423631593239596,9.075845505103498,13.341710108880822,21.217260792025307,12.817213727299148,9.715687829724569,14.524417378084225,20.76408213267631,12.615868520616392,9.44663386168937,13.859734682295786,21.21430547749551,13.053286901440423,9.877070147533145,14.297120040221605,21.211864153654215,13.04004138094301,14.33022334945867,21.790656823189003,13.740061014824114,10.251778186468094,14.19562095981657
graph608,4.626290281569215,4.626290281569215,4.626290281569215,12.817969083624375,17.689189406542024,10.897469796143435,8.377829827848737,12.207020095187454,18.97909337923472,11.321522078493668,8.826268976420195,14.048847958854276,18.491191982962242,11.146693855542189,8.58902739741724,13.198235109506335,19.04810779375192,11.514942708382089,8.984612709293966,14.015102359190504,19.040564851500484,11.492909175910992,14.041844434928748,19.666508023648024,11.902468673167014,9.436568806888781,14.722247331947253
graph607,5.046722061669199,5.046722061669199,5.046722061668997,13.289303255819949,22.86940654965042,15.721233327038538,10.813121705439503,13.00844418027587,24.24118427591671,16.749580120535235,11.772362696819306,14.67827594530369,23.531553893772735,16.416913883626137,11.278593304827805,13.63571985009942,24.28243405981981,16.93241117340973,11.868581242661037,14.569729001872723,24.231111171784057,16.88981308647542,14.590940467302586,22.549087204677054,16.156151545763517,11.01743083808401,13.077076382979207
graph849,34.657787228558426,34.657787228558426,34.6577872285584,47.03991527439813,75.47958483461726,53.091998748726,48.77874754823509,50.49986473890915,74.93049132784633,54.12630175633968,46.08477643559352,50.171579700510236,75.12534110742921,52.65591653223175,43.9931371958737,50.04437075221359,69.05317209882918,48.278995281064006,38.39113411347217,46.076244698605,69.05342620844128,48.2807369105774,46.08180940106864,44.69013776195731,37.93182151281762,25.649144605127326,32.05152065143449
graph606,4.238601920236981,4.238601920236981,4.238601920236963,14.244266303444897,24.05885928058427,13.822836847874239,10.14599692486906,14.802108547842515,24.117553369901014,13.621711513384405,9.897188758821283,16.89801431070475,24.150070826774005,13.681231063645981,9.959037490796725,15.88831520356393,23.372838570707096,13.527432820932253,9.720346333176103,16.258066585107816,23.414411769162864,13.52939376283964,16.342004025823524,19.925044829263403,12.391242636104089,8.516231476738383,13.697502468582423
graph848,3.8077044900715125,3.8077044900715125,3.807704490071557,9.500099414152258,14.346791541086304,8.282526453015414,6.483537373890908,9.081917496143555,15.390991120792169,8.665183513584891,6.675771335338132,10.753357765811694,14.917086863438081,8.454988709228136,6.61499369352381,9.854392120187834,15.302686489260958,8.737499306244773,6.724007719132549,10.685274183594826,15.350512405053129,8.75469861940854,10.742188904968073,15.104874099503283,8.63046157754211,6.542667337480617,10.614100409929957
graph605,4.1965364499491695,4.1965364499491695,4.1965364499491695,13.180183121328485,16.60562861882853,10.373031414491356,7.888957340968193,12.766290185245765,19.205213056022703,12.009713968167478,8.997973607454083,15.364442885718413,17.716195802610553,11.274580688017242,8.40487367355063,13.857489896947692,19.218183117916716,12.334997504020558,9.127326462099319,15.25531101892825,19.24566244832078,12.328825809755282,15.308340913555693,18.221569974645973,11.683411143119214,8.714088164894736,14.219420109077985
graph847,5.202868089048356,5.202868089048356,5.202868089048378,14.198487407799076,24.785356761099038,15.22082796484191,11.806108890923067,14.133554563498391,25.16360698948238,15.99286183458001,12.320180463224343,15.013421323304058,25.012065497820213,15.680570235063382,12.156035416432962,14.419724885200408,24.934953776565795,16.188404220836944,12.426214004304999,14.771632229150894,24.917000026861732,16.180295511184497,14.79720295368776,25.186831346594968,16.01957453166293,12.330659792517036,14.898759013855475
graph604,4.065777473326611,4.065777473326611,4.065777473326611,22.281353979668253,28.04659986750614,14.178685305143793,11.089678663459885,20.631479047564692,30.959773299418092,15.641181431333786,11.730144731818974,23.834313094150602,30.33460083018904,15.284223618185857,11.534553272608864,22.87250244861255,30.923665484808033,15.758285331026123,11.76574919666496,23.71181670045029,30.870645115073213,15.727672712839732,23.701548105141974,28.972691076355467,15.36583888380566,11.385540073671175,22.441942908195646
graph846,22.119921692859236,22.119921692859236,22.119921692859236,50.65597640951267,82.70301414166038,59.57159947750858,47.80374809818223,49.35456623799983,74.10043247398492,50.48637022376975,41.154316288364114,42.81861211028078,77.42709343223022,53.089426917777224,42.96133612920215,44.40357089315039,74.35105737172861,51.541363597649045,42.59044527756355,44.44120419005853,74.00999052368896,51.249727105015786,44.17579111937516,74.56117787044792,52.251400866266316,44.66006523922775,45.065529094805235
graph603,18.631793027659533,18.631793027659533,18.631793027659533,49.25011895562162,89.3805389257457,80.41818569737735,70.25213201286049,52.6908044469782,76.14556479547042,63.288702104810355,56.226437733535036,45.39581595021171,82.78811269299469,70.8074172584227,61.75259157977462,47.09862920007181,77.84646875280083,64.91853938626997,56.62147333031552,46.32010713417756,77.71919704406086,64.78871872923072,46.280764131216074,75.15797008725464,64.60027809671706,59.026268386053594,44.95049999086726
graph845,5.325202324093257,5.325202324093257,5.325202324093273,26.194558513918352,32.65377563650267,19.28674591423138,13.595496151613192,23.37233362743676,36.15266795379974,21.22374310821959,15.613106255714438,28.116093841041817,34.61052945859762,20.65032023587153,15.004479377027119,24.963776188120068,37.10455209718505,22.201832177562927,16.30514648593087,28.90820086558572,37.10447637911978,22.1795130530304,28.98700690673755,34.217631287684156,19.85536221606837,14.626799148664677,28.42681337389945
graph602,19.35019211000579,19.35019211000579,19.35019211000579,42.34218801459677,54.714207442094875,34.692279033260895,26.17290635526079,40.86095101526309,54.154412499189775,32.539697421440714,23.660985455704246,42.85406113927991,55.66256190422486,33.68271494971489,24.675713302914527,42.92370581041339,54.80457928995893,33.106107725911315,24.12166652995479,42.76803350328001,54.80720597734864,33.109756745122354,42.77996449003613,53.202550645831984,35.92728368126665,28.557422255172547,45.41831114900967
graph844,5.559577960280217,5.559577960280217,5.5595779602802375,22.174638838105448,33.81782981853278,18.653993030279597,14.614135653688479,21.57028708252652,34.4900372270032,18.402614944642448,14.17778094498964,24.000835567205396,33.91426419724943,18.274089856728,14.117112948676366,22.724532990797826,34.39729225820985,18.409968986301372,14.21998983641596,23.833941693257803,34.43769108116463,18.421228696849568,23.921344648252457,31.155881577154197,17.2993489788918,13.721852159745588,21.347420607459924
graph601,18.956409158424783,18.956409158424783,18.956409158424783,32.1061786875449,61.34873307721415,47.10772844565956,32.70030629052955,34.14633464546256,56.15192568824433,43.216185527782194,27.240232871314763,30.735484974614607,57.88052069034635,44.15832153174339,28.35829891516261,31.432985143013177,52.46720288945812,41.1485498920483,25.15216206057659,29.038754210650534,52.52765556559355,41.151959109816026,29.040325317665417,42.358253384164676,33.659876574323306,18.943074922672416,22.69351194772902
